track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain
evansb-turnoutthestars-gomezedejohnettej-1967-7e8112aa,/scratch/rht9410/jtd_data/evansb-turnoutthestars-gomezedejohnettej-1967-7e8112aa.wav,157,149,39,61,0.141,ok,0.9716312056737589,0.9370851824901296,1.0,0.9448275862068966,nan,nan,nan,nan,0.564231121131767,0.1702127659574468,0.1644396398929009,0.0,0.13793103448275862,nan,nan,nan,nan,0.5677477182885171
evansb-turnoutthestars-gomezedejohnettej-1967-d9368088,/scratch/rht9410/jtd_data/evansb-turnoutthestars-gomezedejohnettej-1967-d9368088.wav,153,156,38,42,0.152,ok,0.968421052631579,0.9146479307547015,1.0,0.9652777777777778,nan,nan,nan,nan,0.5002914116993378,0.945945945945946,0.8884623693954554,0.0,0.9230769230769231,nan,nan,nan,nan,0.7598928213043987
evansb-turnoutthestars-gomezejoep-1966-e703b35a,/scratch/rht9410/jtd_data/evansb-turnoutthestars-gomezejoep-1966-e703b35a.wav,602,605,151,151,0.543,ok,0.8988954970263382,0.8306261843954249,1.0,0.8983050847457628,nan,nan,nan,nan,0.3629388943393574,0.6938775510204082,0.6688821671246729,1.0,0.7414965986394558,nan,nan,nan,nan,0.5020188612939671
evansb-turnoutthestars-gomezemorellm-1972-043616fc,/scratch/rht9410/jtd_data/evansb-turnoutthestars-gomezemorellm-1972-043616fc.wav,138,138,35,36,0.138,ok,1.0,0.9491048428071565,1.0,1.0,nan,nan,nan,nan,0.5739675518498559,0.06153846153846154,0.059645122121621916,0.0,0.06060606060606061,nan,nan,nan,nan,0.7310464180544982
evansb-turnoutthestars-gomezemorellm-1972-e755b790,/scratch/rht9410/jtd_data/evansb-turnoutthestars-gomezemorellm-1972-e755b790.wav,141,141,36,36,0.121,ok,1.0,0.9621972617552682,1.0,1.0,nan,nan,nan,nan,0.6220570379466122,1.0,0.9672792807437731,1.0,1.0,nan,nan,nan,nan,1.0
evansb-turnoutthestars-gomezemorellm-1974-c60c9a34,/scratch/rht9410/jtd_data/evansb-turnoutthestars-gomezemorellm-1974-c60c9a34.wav,153,153,39,38,0.216,ok,0.9857142857142858,0.9239188889688071,1.0,0.9857142857142858,nan,nan,nan,nan,0.5288674951686395,0.0,2.6192870713281513e-78,0.0,0.0,nan,nan,nan,nan,0.7639290179656191
evansb-turnoutthestars-johnsonmlabarberaj-1980-1926f12e,/scratch/rht9410/jtd_data/evansb-turnoutthestars-johnsonmlabarberaj-1980-1926f12e.wav,324,323,81,122,0.27,ok,0.9205834683954618,0.8616038959099808,1.0,0.919093851132686,nan,nan,nan,nan,0.42070065683413405,0.13829787234042554,0.1311981309083788,0.0,0.1891891891891892,nan,nan,nan,nan,0.47585783047600066
evansb-turnoutthestars-johnsonmlabarberaj-1980-4d47b391,/scratch/rht9410/jtd_data/evansb-turnoutthestars-johnsonmlabarberaj-1980-4d47b391.wav,365,365,91,91,0.368,ok,1.0,0.9630663881111392,1.0,1.0,nan,nan,nan,nan,0.5727710265755771,1.0,0.9569079691658544,1.0,1.0,nan,nan,nan,nan,0.847581282630979
evansb-turnoutthestars-johnsonmlabarberaj-1980-c9ebbb22,/scratch/rht9410/jtd_data/evansb-turnoutthestars-johnsonmlabarberaj-1980-c9ebbb22.wav,313,279,78,80,0.242,ok,0.8183421516754851,0.7471263253037322,1.0,0.7751677852348994,nan,nan,nan,nan,0.3065118432911004,0.5827814569536424,0.5313762622936501,1.0,0.6447368421052632,nan,nan,nan,nan,0.44498650395899136
evansb-turnoutthestars-johnsonmlabarberaj-1980-d786dfbb,/scratch/rht9410/jtd_data/evansb-turnoutthestars-johnsonmlabarberaj-1980-d786dfbb.wav,477,477,119,138,0.431,ok,0.9697624190064795,0.9210160305671224,1.0,0.9697624190064795,nan,nan,nan,nan,0.5218204936165954,0.8844621513944222,0.8108356345107846,0.0,0.8444444444444444,nan,nan,nan,nan,0.6489829874235118
evansb-turnoutthestars-johnsonmlabarberaj-1980-f631ae2a,/scratch/rht9410/jtd_data/evansb-turnoutthestars-johnsonmlabarberaj-1980-f631ae2a.wav,171,172,42,48,0.16,ok,0.9936305732484078,0.9473937095405631,1.0,0.9873417721518988,nan,nan,nan,nan,0.5579449766447763,0.0,1.819086556859638e-14,0.0,0.0,nan,nan,nan,nan,0.5298395840587563
evansb-twelvetonetune-gomezemorellm-1972-80539732,/scratch/rht9410/jtd_data/evansb-twelvetonetune-gomezemorellm-1972-80539732.wav,174,175,44,44,0.105,ok,0.9967845659163987,0.9725132879754187,1.0,0.9935897435897436,nan,nan,nan,nan,0.595090476636543,1.0,0.9706177562819537,1.0,1.0,nan,nan,nan,nan,0.8968754547134823
evansb-upwiththelark-johnsonmlabarberaj-1980-33282cd0,/scratch/rht9410/jtd_data/evansb-upwiththelark-johnsonmlabarberaj-1980-33282cd0.wav,161,161,54,62,0.102,ok,1.0,0.9702359046104804,1.0,1.0,nan,nan,nan,nan,0.6270930773743494,0.36,0.35037720629895097,0.0,0.33962264150943394,nan,nan,nan,nan,0.3436378836764826
evansb-upwiththelark-johnsonmlabarberaj-1980-476e4749,/scratch/rht9410/jtd_data/evansb-upwiththelark-johnsonmlabarberaj-1980-476e4749.wav,164,164,55,68,0.119,ok,0.8482758620689655,0.8094481476777414,1.0,0.8287671232876712,nan,nan,nan,nan,0.3726130376106786,0.2777777777777778,0.25976587171723464,0.0,0.3728813559322034,nan,nan,nan,nan,0.27119283333471117
evansb-upwiththelark-johnsonmlabarberaj-1980-82382d9c,/scratch/rht9410/jtd_data/evansb-upwiththelark-johnsonmlabarberaj-1980-82382d9c.wav,161,156,53,70,0.1,ok,0.8571428571428571,0.8203790935725523,1.0,0.8309859154929577,nan,nan,nan,nan,0.35631670835550955,0.32142857142857145,0.3024863831890384,0.0,0.36923076923076925,nan,nan,nan,nan,0.2894233626040294
