track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain,time_signature,tempo
drewk-bluesville-wrightespecsc-1953-0e9a33ad,/scratch/rht9410/jtd_data/drewk-bluesville-wrightespecsc-1953-0e9a33ad.wav,382,382,95,95,0.39,ok,1.0,0.943961683329524,1.0,1.0,,,,,0.622155201734371,0.0,5.812997974881426e-17,0.0,0.0,,,,,0.9032181655255996,4,161.81880197140677
drewk-doitthehardway-warewjoep-1957-57d5f9d9,/scratch/rht9410/jtd_data/drewk-doitthehardway-warewjoep-1957-57d5f9d9.wav,385,386,96,96,0.37,ok,1.0,0.9325001467310592,1.0,1.0,,,,,0.5365972468357253,1.0,0.9397936180439516,1.0,1.0,,,,,0.8095850723364804,4,160.6182145039053
drewk-drewsblues-russellcblakeya-1951-4720f118,/scratch/rht9410/jtd_data/drewk-drewsblues-russellcblakeya-1951-4720f118.wav,198,198,50,50,0.17,ok,1.0,0.9005857049424203,1.0,1.0,,,,,0.6415587942487702,1.0,0.8926752830008692,1.0,1.0,,,,,0.7918401418907317,4,156.62897838959822
drewk-eveningatthepark-vindingmthigpene-1981-cb60e40d,/scratch/rht9410/jtd_data/drewk-eveningatthepark-vindingmthigpene-1981-cb60e40d.wav,253,252,64,65,0.165,ok,0.9957627118644068,0.9576119654017452,1.0,0.9915611814345991,,,,,0.6158605521523355,0.9917355371900828,0.9554557938027158,0.0,0.9836065573770492,,,,,0.8581353331271799,4,200.42616323503822
drewk-eveninginthepark-rstednqueena-1988-11ad5806,/scratch/rht9410/jtd_data/drewk-eveninginthepark-rstednqueena-1988-11ad5806.wav,223,202,55,58,0.236,ok,0.9455445544554456,0.8818629263479306,1.0,0.9009433962264152,,,,,0.5237555262592105,0.981132075471698,0.9237578725781213,1.0,1.0,,,,,0.8740651935527274,4,131.36824776187555
drewk-forgottenbutnotgone-vindingmthigpene-1981-cdad7419,/scratch/rht9410/jtd_data/drewk-forgottenbutnotgone-vindingmthigpene-1981-cdad7419.wav,283,283,94,116,0.152,ok,1.0,0.9625243910717388,1.0,1.0,,,,,0.5987821333235709,0.3523316062176165,0.3410369242294683,0.0,0.3238095238095238,,,,,0.3300950730354125,3,239.48049843054469
drewk-fourandfive-wrightemarablel-1953-ac6f3c2b,/scratch/rht9410/jtd_data/drewk-fourandfive-wrightemarablel-1953-ac6f3c2b.wav,273,274,69,69,0.171,ok,1.0,0.9684570958154938,1.0,1.0,,,,,0.5754689007122042,1.0,0.9732069080922794,1.0,1.0,,,,,0.8869283558253754,4,213.5165671042953
drewk-happyhuntinghorn-warewjoep-1957-f1b5a168,/scratch/rht9410/jtd_data/drewk-happyhuntinghorn-warewjoep-1957-f1b5a168.wav,522,523,130,132,0.303,ok,0.9990089197224976,0.9643442688261143,1.0,0.998019801980198,,,,,0.5758634225913517,0.0395256916996047,0.0374247196809921,0.0,0.0393700787401574,,,,,0.7816365369471376,4,225.9694070058753
drewk-howarethingsinglocca-vindingmthigpene-1981-d4bf5d01,/scratch/rht9410/jtd_data/drewk-howarethingsinglocca-vindingmthigpene-1981-d4bf5d01.wav,546,473,137,137,0.268,ok,0.9221311475409836,0.8417893507652403,0.0,0.8533333333333334,,,,,0.3440789135064873,1.0,0.9554771174164384,1.0,1.0,,,,,0.8477921030341422,4,258.8135972523687
drewk-hushabye-jonesscobbj-1981-cc402867,/scratch/rht9410/jtd_data/drewk-hushabye-jonesscobbj-1981-cc402867.wav,251,240,63,67,0.191,ok,0.980477223427332,0.913207606456311,1.0,0.9617021276595744,,,,,0.5622598630449582,0.975206611570248,0.9274465338799196,0.0,0.9516129032258064,,,,,0.7991264422004734,4,191.0234604105572
drewk-hushabyejewishfolktune-rstednthigpene-1982-038b2bd4,/scratch/rht9410/jtd_data/drewk-hushabyejewishfolktune-rstednthigpene-1982-038b2bd4.wav,382,383,96,96,0.262,ok,0.9658002735978112,0.9358603834574416,1.0,0.96448087431694,,,,,0.5761626883469954,0.945054945054945,0.9124836968075238,1.0,0.978021978021978,,,,,0.8086254455176679,4,202.98189923145037
drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,/scratch/rht9410/jtd_data/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,951,952,238,238,0.599,ok,0.9994620763851532,0.9163651610416506,1.0,0.9978494623655914,,,,,0.5307403042715491,1.0,0.9569316415668214,1.0,1.0,,,,,0.849877829619927,4,268.18939641594096
drewk-imoldfashioned-rstedntootiea-1974-2f7a9eda,/scratch/rht9410/jtd_data/drewk-imoldfashioned-rstedntootiea-1974-2f7a9eda.wav,430,431,107,113,0.313,ok,0.927536231884058,0.8676772104935887,1.0,0.9156626506024096,,,,,0.4400471032886136,0.0471698113207547,0.0423789407179754,0.0,0.0825688073394495,,,,,0.5622038275646852,4,203.24025251722693
drewk-impressions-rstednqueena-1988-d3d62740,/scratch/rht9410/jtd_data/drewk-impressions-rstednqueena-1988-d3d62740.wav,478,406,119,143,0.582,ok,0.9248554913294798,0.8959934763780161,1.0,0.8602150537634409,,,,,0.5454936598604921,0.8437500000000001,0.8168459951314978,1.0,0.7714285714285715,,,,,0.6737552971406562,4,152.41496738457045
drewk-inyourownsweetway-rstednqueena-1990-3ab72aec,/scratch/rht9410/jtd_data/drewk-inyourownsweetway-rstednqueena-1990-3ab72aec.wav,510,511,127,128,0.555,ok,1.0,0.9706243431255136,1.0,1.0,,,,,0.6317966446436201,1.0,0.9782763676276464,1.0,1.0,,,,,0.9240896398429964,4,194.2229995583591
drewk-inyourownsweetway-rstedntootiea-1974-04183a60,/scratch/rht9410/jtd_data/drewk-inyourownsweetway-rstedntootiea-1974-04183a60.wav,375,375,93,100,0.365,ok,1.0,0.9588167658523292,1.0,1.0,,,,,0.5807831364004764,0.967741935483871,0.9214535402442638,1.0,0.9375,,,,,0.769702393365938,4,165.71692616294527
drewk-inyourownsweetway-rstedntootiea-1974-64abd69b,/scratch/rht9410/jtd_data/drewk-inyourownsweetway-rstedntootiea-1974-64abd69b.wav,255,247,64,65,0.343,ok,0.9831932773109244,0.9400988875230328,1.0,0.9669421487603306,,,,,0.5421980246854752,0.991869918699187,0.9519381619381172,0.0,0.9838709677419356,,,,,0.8400579539467995,4,153.03890256787676
drewk-itcouldhappentoyou-jonesscobbj-1981-af1aec37,/scratch/rht9410/jtd_data/drewk-itcouldhappentoyou-jonesscobbj-1981-af1aec37.wav,514,511,128,140,0.415,ok,0.9837728194726166,0.9300044918081622,1.0,0.9736842105263158,,,,,0.5502484415932727,0.8725868725868727,0.850680200219477,1.0,0.8382352941176471,,,,,0.7294218558443712,4,247.26881559833504
drewk-itcouldhappentoyou-rstedntootiea-1974-d1070a8a,/scratch/rht9410/jtd_data/drewk-itcouldhappentoyou-rstedntootiea-1974-d1070a8a.wav,667,594,167,230,0.469,ok,0.9270664505672608,0.9006899740249701,1.0,0.8798151001540832,,,,,0.4637913654207501,0.0671834625322997,0.0609843367364747,0.0,0.0666666666666666,,,,,0.4964753231133519,4,223.03264234298715
drewk-itmightaswellbe-russellcblakeya-1951-67b94a50,/scratch/rht9410/jtd_data/drewk-itmightaswellbe-russellcblakeya-1951-67b94a50.wav,350,352,88,88,0.176,ok,0.9984871406959154,0.9240323232625044,1.0,0.9969788519637462,,,,,0.5459536566326051,0.0,3.1309821829926647e-08,0.0,0.0,,,,,0.7981144643884259,4,257.05788418632574
drewk-itsonlyapapermoon-chamberspjoep-1956-46cf8a8e,/scratch/rht9410/jtd_data/drewk-itsonlyapapermoon-chamberspjoep-1956-46cf8a8e.wav,507,508,127,145,0.345,ok,0.9989806320081548,0.9727319716782103,1.0,0.9979633401221996,,,,,0.6510747098871776,0.931818181818182,0.911113575102254,1.0,0.8723404255319149,,,,,0.7881190430642026,4,203.04548186736125
drewk-kennysblues-wrightemarablel-1953-469d6943,/scratch/rht9410/jtd_data/drewk-kennysblues-wrightemarablel-1953-469d6943.wav,337,337,85,84,0.404,ok,0.8793893129770993,0.788620521903174,1.0,0.8932926829268293,,,,,0.4548353009706507,0.1349693251533742,0.1251294233083257,0.0,0.2560975609756097,,,,,0.6311104912531444,4,122.12678551342907
drewk-loveletters-rstedntootiea-1974-a4d524ba,/scratch/rht9410/jtd_data/drewk-loveletters-rstedntootiea-1974-a4d524ba.wav,381,381,95,103,0.299,ok,1.0,0.9636903050431448,1.0,1.0,,,,,0.5956597861477572,0.968421052631579,0.9360520103201556,1.0,0.9387755102040816,,,,,0.8024654472962007,4,181.63470848286838
drewk-lullabyinragtime-rstednthigpene-1982-bb54f5b8,/scratch/rht9410/jtd_data/drewk-lullabyinragtime-rstednthigpene-1982-bb54f5b8.wav,127,127,32,32,0.153,ok,1.0,0.9716190303678908,1.0,1.0,,,,,0.6526651882668277,0.0,3.500653038638704e-74,0.0,0.0,,,,,0.8040607497815053,4,159.1269758562992
drewk-lullabyofbirdland-rstednthigpene-1982-701b46df,/scratch/rht9410/jtd_data/drewk-lullabyofbirdland-rstednthigpene-1982-701b46df.wav,384,386,96,96,0.34,ok,0.9483695652173914,0.9069661162991856,1.0,0.943089430894309,,,,,0.47912347413588,0.8152173913043479,0.7819643397290761,1.0,0.8369565217391305,,,,,0.6718814680419611,4,211.43137246495488
drewk-manymilesaway-wrightespecsc-1953-e47247c4,/scratch/rht9410/jtd_data/drewk-manymilesaway-wrightespecsc-1953-e47247c4.wav,254,254,64,64,0.197,ok,1.0,0.975573914720337,1.0,1.0,,,,,0.6549332610701097,1.0,0.9743119130281596,1.0,1.0,,,,,0.9115309521085332,4,176.82310480271946
drewk-mybeautifullady-wrightespecsc-1953-45abb28f,/scratch/rht9410/jtd_data/drewk-mybeautifullady-wrightespecsc-1953-45abb28f.wav,427,428,107,108,0.467,ok,1.0,0.8587014986328907,1.0,1.0,,,,,0.5760980058227827,0.0095693779904306,0.0092749591815915,0.0,0.0095238095238095,,,,,0.8816094601319922,4,132.45141396009743
drewk-nogreaterlove-rstednqueena-1988-321d8806,/scratch/rht9410/jtd_data/drewk-nogreaterlove-rstednqueena-1988-321d8806.wav,641,642,160,162,0.338,ok,0.9919484702093396,0.9453501813825396,1.0,0.9903381642512076,,,,,0.5531449027592913,0.0128617363344051,0.0127486290016693,0.0,0.0256410256410256,,,,,0.738351019777664,4,257.3859577922078
drewk-rougeblues-rstednqueena-1988-1a5ea0d9,/scratch/rht9410/jtd_data/drewk-rougeblues-rstednqueena-1988-1a5ea0d9.wav,384,385,96,97,0.372,ok,1.0,0.967659014500908,1.0,1.0,,,,,0.6185150160226849,0.0,3.7736775189492775e-21,0.0,0.0,,,,,0.8537671757341578,4,146.9329997575581
drewk-runaway-rstedntootiea-1974-f1f89768,/scratch/rht9410/jtd_data/drewk-runaway-rstedntootiea-1974-f1f89768.wav,528,445,132,163,0.462,ok,0.9186906019007391,0.8920885312162745,1.0,0.849609375,,,,,0.5569277848791476,0.8461538461538461,0.8221002100186305,0.0,0.7658227848101266,,,,,0.6835271206220517,4,200.9794473604146
drewk-russianlullaby-rstednthigpene-1982-98e1b8ec,/scratch/rht9410/jtd_data/drewk-russianlullaby-rstednthigpene-1982-98e1b8ec.wav,182,182,60,60,0.167,ok,1.0,0.9529282573859252,1.0,1.0,,,,,0.5539590117621834,1.0,0.9567536119654644,1.0,1.0,,,,,0.8336930222154016,3,182.37872359293516
drewk-stellabystarlight-russellcblakeya-1951-e9851153,/scratch/rht9410/jtd_data/drewk-stellabystarlight-russellcblakeya-1951-e9851153.wav,129,130,32,33,0.158,ok,1.0,0.8974082557470875,1.0,1.0,,,,,0.6389603003597726,0.0,9.006170566225443e-100,0.0,0.0,,,,,0.8953206284304264,4,134.66900913327902
drewk-summertime-rstednthigpene-1982-acf3f942,/scratch/rht9410/jtd_data/drewk-summertime-rstednthigpene-1982-acf3f942.wav,193,192,48,48,0.172,ok,1.0,0.9692819902433812,1.0,1.0,,,,,0.6413756266786501,1.0,0.9611085580862568,1.0,1.0,,,,,0.9713036513325042,4,144.38387834631806
drewk-sunspots-friesendjarvisc-1977-b0f96272,/scratch/rht9410/jtd_data/drewk-sunspots-friesendjarvisc-1977-b0f96272.wav,567,569,189,274,0.408,ok,0.9475587703435806,0.9012867533956443,1.0,0.94043321299639,,,,,0.4912940511740408,0.5587583148558759,0.5344734131635017,0.0,0.4906367041198501,,,,,0.4259708066977058,3,184.9608846574805
drewk-takingachanceonlove-chamberspjoep-1956-e56b56fa,/scratch/rht9410/jtd_data/drewk-takingachanceonlove-chamberspjoep-1956-e56b56fa.wav,377,377,94,94,0.268,ok,1.0,0.9785181335481016,1.0,1.0,,,,,0.6381714802555044,1.0,0.9817872280048824,1.0,1.0,,,,,0.9427433156422252,4,213.19930986108528
drewk-thisisthemoment-rstedntootiea-1974-46529806,/scratch/rht9410/jtd_data/drewk-thisisthemoment-rstedntootiea-1974-46529806.wav,638,633,160,159,0.535,ok,0.8951612903225806,0.8327063054822477,1.0,0.8842443729903537,,,,,0.3658341332276834,0.4551282051282051,0.4267902753182769,1.0,0.5192307692307693,,,,,0.3669637220177382,4,188.02289421456442
drewk-weirdo-chamberspjoep-1956-b06c7715,/scratch/rht9410/jtd_data/drewk-weirdo-chamberspjoep-1956-b06c7715.wav,317,317,79,82,0.176,ok,1.0,0.9630638648613528,1.0,1.0,,,,,0.6268021716655771,0.9801324503311256,0.956050515125517,0.0,0.961038961038961,,,,,0.8713931528727994,4,240.67036629364645
drewk-yesterdays-russellcblakeya-1951-3dc431b2,/scratch/rht9410/jtd_data/drewk-yesterdays-russellcblakeya-1951-3dc431b2.wav,554,835,138,221,0.413,ok,0.7776119402985074,0.5811694882432511,0.0,0.6444444444444445,,,,,0.2242441364317135,0.2132564841498559,0.1990710272888394,0.0,0.5627906976744186,,,,,0.1104774513921059,4,227.61604647902493
drewk-yesterdaysalternatetake-russellcblakeya-1951-722999c7,/scratch/rht9410/jtd_data/drewk-yesterdaysalternatetake-russellcblakeya-1951-722999c7.wav,320,567,80,142,0.258,ok,0.7076923076923076,0.5493839037167678,0.0,0.55637707948244,,,,,0.2523816577739146,0.0853080568720379,0.0838925104706,0.0,0.5111111111111111,,,,,0.1716157740228286,4,187.43340948925407
evansb-34skidoo-gomezemorellm-1973-2ff369e4,/scratch/rht9410/jtd_data/evansb-34skidoo-gomezemorellm-1973-2ff369e4.wav,395,353,132,124,0.255,ok,0.896067415730337,0.8559387928563283,1.0,0.8461538461538461,,,,,0.4222817934157086,0.3183673469387755,0.3060443287883776,0.0,0.3412698412698413,,,,,0.3472284348449288,3,217.34772802513044
evansb-34skidoo-gomezemorellm-1973-a47c25f3,/scratch/rht9410/jtd_data/evansb-34skidoo-gomezemorellm-1973-a47c25f3.wav,395,246,132,117,0.269,ok,0.6721854304635762,0.6296947476460955,0.0,0.5345744680851063,,,,,0.2586769573872125,0.2943722943722944,0.2836396211850293,0.0,0.32,,,,,0.2283106147306136,3,226.47539713529565
evansb-34skidoo-gomezemorellm-1974-18569365,/scratch/rht9410/jtd_data/evansb-34skidoo-gomezemorellm-1974-18569365.wav,600,541,200,197,0.364,ok,0.7949183303085299,0.743705875812901,1.0,0.7379310344827587,,,,,0.2929833954683913,0.2701298701298701,0.2477518639586862,0.0,0.38860103626943,,,,,0.2014514252349313,3,235.6872565386756
evansb-34skidoo-gomezemorellm-1975-8828ee88,/scratch/rht9410/jtd_data/evansb-34skidoo-gomezemorellm-1975-8828ee88.wav,587,402,196,183,0.405,ok,0.7592008412197687,0.7237959008860742,0.0,0.6338028169014085,,,,,0.3484305199805113,0.2997275204359673,0.2806698585034993,0.0,0.3121693121693121,,,,,0.2603615418814028,3,232.7657761275508
evansb-34skidoo-gomezezigmunde-1975-286dc358,/scratch/rht9410/jtd_data/evansb-34skidoo-gomezezigmunde-1975-286dc358.wav,607,551,152,209,0.488,ok,0.929652715939448,0.8857434087714153,1.0,0.8845500848896435,,,,,0.3861717581433652,0.6267806267806267,0.6010274199303678,0.0,0.5517241379310345,,,,,0.5133275299303006,4,221.8136279966256
evansb-34skidoo-johnsonmlabarberaj-1979-cf4fe905,/scratch/rht9410/jtd_data/evansb-34skidoo-johnsonmlabarberaj-1979-cf4fe905.wav,393,307,131,130,0.235,ok,0.7597597597597597,0.7018699018961968,0.0,0.6693548387096774,,,,,0.210140134160929,0.2811244979919679,0.2583984764570879,0.0,0.376,,,,,0.135836057818281,3,246.48010374718453
evansb-34skidoo-johnsonmlabarberaj-1980-4ba2e414,/scratch/rht9410/jtd_data/evansb-34skidoo-johnsonmlabarberaj-1980-4ba2e414.wav,99,58,33,32,0.114,ok,0.7343750000000001,0.6894753202859466,0.0,0.5802469135802469,,,,,0.3995304703418196,0.2692307692307692,0.2389654000580206,0.0,0.2592592592592592,,,,,0.3743158186766189,3,221.57290047508204
evansb-allofyou-gomezezigmunde-1974-1324a29e,/scratch/rht9410/jtd_data/evansb-allofyou-gomezezigmunde-1974-1324a29e.wav,391,271,97,193,0.313,ok,0.7692307692307693,0.713898844301428,0.0,0.6524064171122995,,,,,0.3184685232388911,0.4928571428571429,0.4658362558605829,0.0,0.427807486631016,,,,,0.3349048637604337,4,204.5257047467837
evansb-allofyou-gomezezigmunde-1976-acbb08b7,/scratch/rht9410/jtd_data/evansb-allofyou-gomezezigmunde-1976-acbb08b7.wav,418,397,104,135,0.332,ok,0.9360613810741688,0.8746980324025814,1.0,0.900497512437811,,,,,0.424052689438814,0.3771929824561403,0.3451313430934606,0.0,0.3671875,,,,,0.441951875398494,4,206.07118521507812
evansb-allofyoutake1-lafarosmotianp-1961-d5c8548b,/scratch/rht9410/jtd_data/evansb-allofyoutake1-lafarosmotianp-1961-d5c8548b.wav,381,383,95,101,0.323,ok,0.9986320109439124,0.962972932525487,1.0,0.9972677595628416,,,,,0.6082006251371119,0.9732620320855616,0.9402987890397656,0.0,0.9479166666666666,,,,,0.835841607982363,4,201.25822237741184
evansb-allofyoutake3-lafarosmotianp-1961-e166b7f3,/scratch/rht9410/jtd_data/evansb-allofyoutake3-lafarosmotianp-1961-e166b7f3.wav,242,242,60,60,0.174,ok,1.0,0.9481317561684158,1.0,1.0,,,,,0.5946717016665403,1.0,0.950687084934173,1.0,1.0,,,,,0.8665943937612344,4,191.48936493836777
evansb-always-peacockgmotianp-1963-6ccff543,/scratch/rht9410/jtd_data/evansb-always-peacockgmotianp-1963-6ccff543.wav,145,146,48,45,0.175,ok,1.0,0.9630985661447636,1.0,1.0,,,,,0.610836689413568,0.3720930232558139,0.3565039267287717,0.0,0.3636363636363636,,,,,0.4218571351726434,3,158.38188822383302
evansb-areyouallthethings-gomezemorellm-1974-b6e70afa,/scratch/rht9410/jtd_data/evansb-areyouallthethings-gomezemorellm-1974-b6e70afa.wav,423,340,106,106,0.722,ok,0.8858321870701513,0.8638004686026067,1.0,0.7950617283950617,,,,,0.478904610445843,1.0,0.9750469529664548,1.0,1.0,,,,,0.9291403191077624,4,222.91867980215753
evansb-asleepinbee-gomezedejohnettej-1967-b3e732de,/scratch/rht9410/jtd_data/evansb-asleepinbee-gomezedejohnettej-1967-b3e732de.wav,281,282,71,95,0.3,ok,0.9981308411214954,0.9559610439766986,1.0,0.996268656716418,,,,,0.5755792139084092,0.7483870967741935,0.7242165028703128,0.0,0.6590909090909091,,,,,0.628428708688768,4,162.9650177173397
evansb-asleepinbee-johnsonmlabarberaj-1980-5017b6c7,/scratch/rht9410/jtd_data/evansb-asleepinbee-johnsonmlabarberaj-1980-5017b6c7.wav,144,101,36,37,0.088,ok,0.8133971291866028,0.7755064239394598,0.0,0.6854838709677419,,,,,0.399141489185538,0.0,2.7772937855690348e-08,0.0,0.0,,,,,0.7610250927853703,4,241.6184224545428
evansb-asleepingbee-peacockgmotianp-1963-a5216b01,/scratch/rht9410/jtd_data/evansb-asleepingbee-peacockgmotianp-1963-a5216b01.wav,142,131,35,37,0.161,ok,0.9561752988047808,0.9203853874149228,0.0,0.916030534351145,,,,,0.5627718124288562,0.0298507462686567,0.0298507462686567,0.0,0.0294117647058823,,,,,0.7550857943866164,4,142.17244319825753
evansb-autumnleaves-gomezemorellm-1968-5fee1702,/scratch/rht9410/jtd_data/evansb-autumnleaves-gomezemorellm-1968-5fee1702.wav,237,234,59,83,0.146,ok,0.9859813084112148,0.9064189769948616,1.0,0.9767441860465116,,,,,0.4659256989316587,0.2290076335877862,0.2170360843397016,0.0,0.2077922077922078,,,,,0.3956340853226506,4,263.7675975461532
evansb-autumnleaves-johnsonmlabarberaj-1980-2955522b,/scratch/rht9410/jtd_data/evansb-autumnleaves-johnsonmlabarberaj-1980-2955522b.wav,351,207,87,121,0.223,ok,0.6301886792452831,0.5773482343983672,0.0,0.4910179640718562,,,,,0.2192630050773621,0.1919191919191918,0.1674705942321185,0.0,0.2434782608695652,,,,,0.2720549976896756,4,228.71578580150006
evansb-autumnleaves-johnsonmlabarberaj-1980-902d3125,/scratch/rht9410/jtd_data/evansb-autumnleaves-johnsonmlabarberaj-1980-902d3125.wav,190,188,47,58,0.124,ok,0.988095238095238,0.929110838731183,1.0,0.9881656804733728,,,,,0.5349166548417614,0.231578947368421,0.2233928840615179,0.0,0.2075471698113207,,,,,0.6453561655580021,4,253.79480422958684
evansb-autumnleavestake1-lafarosmotianp-1960-5b72f569,/scratch/rht9410/jtd_data/evansb-autumnleavestake1-lafarosmotianp-1960-5b72f569.wav,492,492,123,125,0.439,ok,1.0,0.9617731070752088,1.0,1.0,,,,,0.5586217630821698,0.2175732217573221,0.2113229014278284,0.0,0.2148760330578512,,,,,0.6540502671493897,4,206.90339129383187
evansb-autumnleavestake2-lafarosmotianp-1960-5b35a288,/scratch/rht9410/jtd_data/evansb-autumnleavestake2-lafarosmotianp-1960-5b35a288.wav,374,375,94,111,0.386,ok,1.0,0.97168887420352,1.0,1.0,,,,,0.6397634582978439,0.6701030927835051,0.6517908101738044,0.0,0.625,,,,,0.674176219363506,4,204.25026488003823
evansb-baublesbanglesandbeads-gomezedejohnettej-1967-092c4620,/scratch/rht9410/jtd_data/evansb-baublesbanglesandbeads-gomezedejohnettej-1967-092c4620.wav,210,211,70,71,0.223,ok,0.9974554707379136,0.954500283733572,1.0,0.9949238578680204,,,,,0.5703627960669813,0.4186046511627907,0.3990168898849738,0.0,0.4153846153846154,,,,,0.3901714870291483,3,166.44054782321925
evansb-beautifullove-gomezemorellm-1975-1e895ca0,/scratch/rht9410/jtd_data/evansb-beautifullove-gomezemorellm-1975-1e895ca0.wav,256,207,64,64,0.195,ok,0.8785046728971962,0.8427818995532123,1.0,0.7857142857142857,,,,,0.4934685669276871,1.0,0.9621907119779722,1.0,1.0,,,,,0.8575514354227632,4,210.3523401697844
evansb-beautifullove-johnsonmlabarberaj-1979-afd1a0de,/scratch/rht9410/jtd_data/evansb-beautifullove-johnsonmlabarberaj-1979-afd1a0de.wav,300,164,75,89,0.214,ok,0.684931506849315,0.6515952493112315,0.0,0.5265017667844523,,,,,0.4192809557939898,0.1721854304635761,0.1581690533880743,0.0,0.175,,,,,0.513896437075637,4,223.64319390037298
evansb-beautifullovetake1-lafarosmotianp-1961-fab8e8ee,/scratch/rht9410/jtd_data/evansb-beautifullovetake1-lafarosmotianp-1961-fab8e8ee.wav,254,254,63,64,0.278,ok,1.0,0.9643536029118522,1.0,1.0,,,,,0.5865778133437476,0.9917355371900828,0.950386472661256,1.0,0.9836065573770492,,,,,0.8512886770638011,4,179.0804942982606
evansb-beautifullovetake2-lafarosmotianp-1960-3ab52308,/scratch/rht9410/jtd_data/evansb-beautifullovetake2-lafarosmotianp-1960-3ab52308.wav,122,122,31,30,0.125,ok,1.0,0.8916034950629654,1.0,1.0,,,,,0.4531732528838647,0.0,5.84095460165743e-51,0.0,0.0,,,,,0.7784958795528569,4,186.94578059041655
evansb-billshittune-johnsonmlabarberaj-1980-0f9d3126,/scratch/rht9410/jtd_data/evansb-billshittune-johnsonmlabarberaj-1980-0f9d3126.wav,272,273,68,68,0.202,ok,1.0,0.950258164156087,1.0,0.996078431372549,,,,,0.5514942523027361,0.0,1.0963021455411955e-09,0.0,0.015625,,,,,0.770951740668664,4,207.09927995513866
evansb-billshittune-johnsonmlabarberaj-1980-0fc0ae4f,/scratch/rht9410/jtd_data/evansb-billshittune-johnsonmlabarberaj-1980-0fc0ae4f.wav,474,247,119,123,0.365,ok,0.4812680115273774,0.4255591791455095,0.0,0.3421052631578947,,,,,0.1522115097910303,0.3017241379310345,0.250013689960104,0.0,0.5847457627118644,,,,,0.339920730890663,4,221.09195090750822
evansb-billshittune-johnsonmlabarberaj-1980-8907b003,/scratch/rht9410/jtd_data/evansb-billshittune-johnsonmlabarberaj-1980-8907b003.wav,475,369,119,129,0.332,ok,0.8655256723716381,0.8229352764204982,1.0,0.7707423580786026,,,,,0.4152872314441972,0.85,0.800097918118061,1.0,0.824,,,,,0.6217201457007051,4,216.61491668039028
evansb-billshittune-johnsonmlabarberaj-1980-aadbd377,/scratch/rht9410/jtd_data/evansb-billshittune-johnsonmlabarberaj-1980-aadbd377.wav,379,361,95,126,0.281,ok,0.9658119658119658,0.922521330030804,1.0,0.9333333333333332,,,,,0.4515675379038522,0.144927536231884,0.1346455701277833,0.0,0.1367521367521367,,,,,0.5505221723331082,4,232.0364879095038
evansb-bluesinf-israelscbunkerl-1963-22dcfe38,/scratch/rht9410/jtd_data/evansb-bluesinf-israelscbunkerl-1963-22dcfe38.wav,97,97,24,25,0.115,ok,1.0,0.9127325274833588,1.0,1.0,,,,,0.6088684573212425,0.0,1.9131226946007422e-114,0.0,0.0,,,,,0.736243636047264,4,125.72025815414048
evansb-butnotforme-johnsonmlabarberaj-1980-72a459bc,/scratch/rht9410/jtd_data/evansb-butnotforme-johnsonmlabarberaj-1980-72a459bc.wav,363,344,90,91,0.298,ok,0.9376854599406528,0.9038240429968776,1.0,0.9132947976878611,,,,,0.5207730563671328,0.9132947976878611,0.8781955920208318,1.0,0.942528735632184,,,,,0.7551890394172431,4,208.41579363079617
evansb-californiahereicome-gomezejoep-1966-03fcf9e5,/scratch/rht9410/jtd_data/evansb-californiahereicome-gomezejoep-1966-03fcf9e5.wav,126,126,32,34,0.135,ok,1.0,0.9578335834458812,1.0,1.0,,,,,0.6115616830518994,1.0,0.9620644406498908,1.0,1.0,,,,,0.9324222608717716,4,139.68303514779137
evansb-californiahereicome-gomezejoep-1966-0a6c5b01,/scratch/rht9410/jtd_data/evansb-californiahereicome-gomezejoep-1966-0a6c5b01.wav,126,127,31,31,0.124,ok,0.9955947136563876,0.9611077304358558,1.0,0.9912280701754386,,,,,0.6042658050276088,1.0,0.9557782928009052,1.0,1.0,,,,,0.8736471677367988,4,157.71431372406983
evansb-californiahereicome-gomezejoep-1967-fc6dbef4,/scratch/rht9410/jtd_data/evansb-californiahereicome-gomezejoep-1967-fc6dbef4.wav,243,243,60,60,0.184,ok,1.0,0.9635373934122744,1.0,1.0,,,,,0.5972135396231426,1.0,0.9683948383511304,1.0,1.0,,,,,0.8645822071640479,4,176.1614106166343
evansb-californiahereicome-gomezemorellm-1969-a6876f57,/scratch/rht9410/jtd_data/evansb-californiahereicome-gomezemorellm-1969-a6876f57.wav,115,117,28,30,0.113,ok,0.9950248756218906,0.9249318087671864,1.0,0.99009900990099,,,,,0.5523187570698659,0.9803921568627452,0.910219899668672,1.0,0.9615384615384616,,,,,0.816547055657975,4,188.84716913467042
