track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain
drewk-doitthehardway-warewjoep-1957-57d5f9d9,/scratch/rht9410/jtd_data/drewk-doitthehardway-warewjoep-1957-57d5f9d9.wav,385,386,96,97,11.367,ok,1.0,0.9620379765933381,1.0,1.0,1.0,1.0,1.0,1.0,0.6379059048319438,0.0,1.038010808488283e-68,0.0,0.0,0.0,0.0,0.989247311827957,0.989247311827957,0.7760447277751674
drewk-drewsblues-russellcblakeya-1951-4720f118,/scratch/rht9410/jtd_data/drewk-drewsblues-russellcblakeya-1951-4720f118.wav,198,198,50,50,6.036,ok,1.0,0.9861968311692157,1.0,1.0,1.0,1.0,1.0,1.0,0.8418908035050778,1.0,0.9830124554311418,1.0,1.0,1.0,1.0,1.0,1.0,0.9722728794228592
drewk-eveningatthepark-vindingmthigpene-1981-cb60e40d,/scratch/rht9410/jtd_data/drewk-eveningatthepark-vindingmthigpene-1981-cb60e40d.wav,253,253,64,64,6.021,ok,1.0,0.9875291868935852,1.0,1.0,1.0,1.0,1.0,1.0,0.7503144926763813,1.0,0.9887188526413245,1.0,1.0,1.0,1.0,1.0,1.0,1.0
drewk-eveninginthepark-rstednqueena-1988-11ad5806,/scratch/rht9410/jtd_data/drewk-eveninginthepark-rstednqueena-1988-11ad5806.wav,223,223,55,55,8.084,ok,0.9952830188679245,0.9640307189605916,1.0,0.9952830188679245,0.9952830188679245,0.9952830188679245,0.9952830188679245,0.9952830188679245,0.7637051077662957,0.9811320754716981,0.9500140311890238,1.0,1.0,1.0,1.0,1.0,1.0,0.9068181797751317
drewk-forgottenbutnotgone-vindingmthigpene-1981-cdad7419,/scratch/rht9410/jtd_data/drewk-forgottenbutnotgone-vindingmthigpene-1981-cdad7419.wav,283,141,94,47,5.664,ok,0.6666666666666666,0.6645193574582627,0.0,0.5,0.0,0.0,1.0,1.0,0.6155023391857565,0.6666666666666666,0.6634878273638434,0.0,0.5,0.0,0.0,1.0,1.0,0.7059738037384441
drewk-fourandfive-wrightemarablel-1953-ac6f3c2b,/scratch/rht9410/jtd_data/drewk-fourandfive-wrightemarablel-1953-ac6f3c2b.wav,273,137,69,34,6.111,ok,0.6666666666666666,0.6652244746845194,0.0,0.5,0.0,0.0,1.0,1.0,0.620271094947135,0.6666666666666666,0.664102769539694,0.0,0.5,0.0,0.0,1.0,1.0,0.7242738847538659
drewk-happyhuntinghorn-warewjoep-1957-f1b5a168,/scratch/rht9410/jtd_data/drewk-happyhuntinghorn-warewjoep-1957-f1b5a168.wav,522,261,130,65,11.084,ok,0.6666666666666666,0.6556481590516856,0.0,0.5,0.0,0.0,1.0,1.0,0.5657567021000679,0.6666666666666666,0.659247641098554,0.0,0.5,0.0,0.0,1.0,1.0,0.7161935039742879
drewk-howarethingsinglocca-vindingmthigpene-1981-d4bf5d01,/scratch/rht9410/jtd_data/drewk-howarethingsinglocca-vindingmthigpene-1981-d4bf5d01.wav,546,273,137,69,10.187,ok,0.6658195679796697,0.6597086492530063,0.0,0.4990476190476191,0.0,0.0,1.0,1.0,0.5584480847969158,0.6700507614213198,0.6590414918447319,0.0,0.5038167938931297,0.0,0.0,1.0,1.0,0.7101052965235579
drewk-hushabye-jonesscobbj-1981-cc402867,/scratch/rht9410/jtd_data/drewk-hushabye-jonesscobbj-1981-cc402867.wav,251,251,63,63,6.245,ok,1.0,0.9877155663228937,1.0,1.0,1.0,1.0,1.0,1.0,0.7649623939602251,0.0,1.3460353972597746e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.8255489729659908
drewk-hushabyejewishfolktune-rstednthigpene-1982-038b2bd4,/scratch/rht9410/jtd_data/drewk-hushabyejewishfolktune-rstednthigpene-1982-038b2bd4.wav,382,383,96,96,8.962,ok,0.9658002735978112,0.9498789503840565,1.0,0.9644808743169399,0.9371584699453552,0.9617486338797814,0.9371584699453552,0.9617486338797814,0.7028305965572561,0.945054945054945,0.925793152425969,1.0,0.978021978021978,0.978021978021978,0.978021978021978,0.978021978021978,0.978021978021978,0.8390788242415381
drewk-illrememberapril-wrightespecsc-1953-cf0eadd8,/scratch/rht9410/jtd_data/drewk-illrememberapril-wrightespecsc-1953-cf0eadd8.wav,951,476,238,119,16.859,ok,0.6671449067431852,0.663429387617637,0.0,0.5005382131324004,0.0,0.0,1.0,1.0,0.630276602255832,0.664756446991404,0.6598308195856403,0.0,0.4978540772532189,0.0,0.0,1.0,1.0,0.712123838420854
