track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain,time_signature
barronk-allgodschildren-drummondrrileyb-1990-8b77c067,/scratch/rht9410/jtd_data/barronk-allgodschildren-drummondrrileyb-1990-8b77c067.wav,762,762,190,199,7.454,ok,1.0,0.9232505707824464,0.0,0.989159891598916,0.0691056910569105,0.907859078590786,0.0691056910569105,0.907859078590786,0.5058064967478095,0.9787234042553192,0.9348873125797258,1.0,0.9583333333333334,0.4895833333333333,0.9166666666666666,0.4895833333333333,0.9166666666666666,0.6776883051940581,4
barronk-beautifullove-mrazgrileyb-2009-c87abfa6,/scratch/rht9410/jtd_data/barronk-beautifullove-mrazgrileyb-2009-c87abfa6.wav,249,250,62,62,0.132,ok,1.0,0.9414333785511766,1.0,1.0,1.0,1.0,1.0,1.0,0.5550778615036398,1.0,0.9692160018940869,1.0,1.0,1.0,1.0,1.0,1.0,0.881380575041568,4
barronk-bebop-hadenchaynesr-1994-cd0e18ee,/scratch/rht9410/jtd_data/barronk-bebop-hadenchaynesr-1994-cd0e18ee.wav,600,603,150,169,0.303,ok,0.9829931972789115,0.9212839935711116,1.0,0.9847198641765704,0.8879456706281834,0.9796264855687606,0.8879456706281834,0.9796264855687606,0.4891081763388784,0.9225806451612903,0.858382569765336,1.0,0.8957055214723927,0.3067484662576687,0.7975460122699386,0.3067484662576687,0.7975460122699386,0.6423215099788918,4
barronk-bemshaswing-reidrwaitsf-1984-05bc9ae9,/scratch/rht9410/jtd_data/barronk-bemshaswing-reidrwaitsf-1984-05bc9ae9.wav,633,635,158,159,0.237,ok,0.9991902834008096,0.950847642791165,1.0,0.9983818770226536,0.9983818770226536,0.9983818770226536,0.9983818770226536,0.9983818770226536,0.6072120149907483,1.0,0.949787452568606,1.0,1.0,1.0,1.0,1.0,1.0,0.8338260285183455,4
barronk-bemshaswing-reidrwaitsf-1984-51c9b63f,/scratch/rht9410/jtd_data/barronk-bemshaswing-reidrwaitsf-1984-51c9b63f.wav,637,638,159,160,0.239,ok,1.0,0.951591974282702,1.0,1.0,1.0,1.0,1.0,1.0,0.6064868883006624,1.0,0.9491548247266204,1.0,1.0,1.0,1.0,1.0,1.0,0.8324382993020956,4
barronk-bouncinwithbud-carterrcobhamb-2003-543d8217,/scratch/rht9410/jtd_data/barronk-bouncinwithbud-carterrcobhamb-2003-543d8217.wav,761,761,190,222,0.252,ok,0.9818181818181818,0.935832060860846,1.0,0.9798115746971736,0.7092866756393001,0.9730820995962316,0.7092866756393001,0.9730820995962316,0.445270755491597,0.8478802992518703,0.809166636772319,1.0,0.8093023255813954,0.427906976744186,0.6883720930232559,0.427906976744186,0.6883720930232559,0.6123725581807417,4
barronk-catchandrelease-kitagawakbladeb-2005-432b4129,/scratch/rht9410/jtd_data/barronk-catchandrelease-kitagawakbladeb-2005-432b4129.wav,505,253,126,110,0.175,ok,0.6675824175824175,0.65005361579849,0.0,0.5010309278350515,0.0,0.0,1.0,1.0,0.5130581852428067,0.0,1.840437739480259e-08,0.0,0.0,0.0,0.0,0.1428571428571428,0.1523809523809524,0.6241181459952063,4
barronk-embraceableyou-reidrwaitsf-1984-8db9cd16,/scratch/rht9410/jtd_data/barronk-embraceableyou-reidrwaitsf-1984-8db9cd16.wav,250,228,62,64,0.163,ok,0.9388646288209608,0.8188421128503712,1.0,0.9041666666666668,0.5166666666666667,0.8041666666666667,0.5166666666666667,0.8041666666666667,0.4278087320922032,0.0327868852459016,0.0268415820421893,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.6672824637192631,4
barronk-embraceableyoutake2-reidrwaitsf-1984-cf648aa2,/scratch/rht9410/jtd_data/barronk-embraceableyoutake2-reidrwaitsf-1984-cf648aa2.wav,377,375,94,94,0.214,ok,0.9287671232876712,0.8249256219561388,1.0,0.9344262295081968,0.3278688524590163,0.9207650273224044,0.3278688524590163,0.9207650273224044,0.3984975020030712,0.2841530054644808,0.2673889221355031,1.0,0.3478260869565217,0.3369565217391304,0.3369565217391304,0.3369565217391304,0.3369565217391304,0.479061692811841,4
barronk-equinox-kitagawakbladeb-2003-a16abfc3,/scratch/rht9410/jtd_data/barronk-equinox-kitagawakbladeb-2003-a16abfc3.wav,175,102,44,43,0.122,ok,0.6770428015564202,0.5904061847125907,0.0,0.5272727272727272,0.0484848484848484,0.1151515151515151,0.3478260869565217,0.6304347826086957,0.4448901280038307,0.7901234567901235,0.7025997960348226,0.0,0.8536585365853658,0.7317073170731707,0.8048780487804879,0.7317073170731707,0.8048780487804879,0.6633954824725696,4
barronk-forheavenssake-mrazgrileyb-2009-78c604cf,/scratch/rht9410/jtd_data/barronk-forheavenssake-mrazgrileyb-2009-78c604cf.wav,256,256,64,64,0.165,ok,1.0,0.9243952709390169,1.0,1.0,1.0,1.0,1.0,1.0,0.5650291442530483,1.0,0.9306999347257322,1.0,1.0,1.0,1.0,1.0,1.0,0.8720033674823532,4
barronk-greenchimneys-williamsbrileyb-1984-079c686e,/scratch/rht9410/jtd_data/barronk-greenchimneys-williamsbrileyb-1984-079c686e.wav,508,507,127,134,0.198,ok,0.9745676500508648,0.8653860856880717,1.0,0.9735772357723578,0.9369918699186992,0.9715447154471544,0.9369918699186992,0.9715447154471544,0.5186017143994791,0.9236947791164658,0.8343997771212438,1.0,0.9365079365079364,0.9365079365079364,0.9365079365079364,0.9365079365079364,0.9365079365079364,0.6724046836292767,4
barronk-howdeepistheocean-mrazgrileyb-2009-8fe86d72,/scratch/rht9410/jtd_data/barronk-howdeepistheocean-mrazgrileyb-2009-8fe86d72.wav,379,379,95,95,0.177,ok,1.0,0.9250636944816134,1.0,1.0,0.4958904109589041,0.9945205479452056,0.4958904109589041,0.9945205479452056,0.4955592177482247,1.0,0.9439234363961369,1.0,1.0,1.0,1.0,1.0,1.0,0.8066191594582728,4
barronk-howdeepistheocean-reidrlewisv-1991-7865efb5,/scratch/rht9410/jtd_data/barronk-howdeepistheocean-reidrlewisv-1991-7865efb5.wav,250,250,63,63,0.151,ok,1.0,0.9320605189537616,1.0,1.0,1.0,1.0,1.0,1.0,0.5996546481578593,1.0,0.9217120451324102,1.0,1.0,1.0,1.0,1.0,1.0,0.8942596346121162,4
barronk-hushabye-mrazgrileyb-2009-c8b0af9e,/scratch/rht9410/jtd_data/barronk-hushabye-mrazgrileyb-2009-c8b0af9e.wav,509,509,127,129,0.187,ok,0.9989827060020344,0.965185087113832,1.0,0.9979674796747968,0.9979674796747968,0.9979674796747968,0.9979674796747968,0.9979674796747968,0.521600998589349,0.9919354838709676,0.9525344055599002,1.0,0.984,0.784,0.968,0.784,0.968,0.8317906651346556,4
barronk-imconfessin-reidrlewisv-1991-ac107146,/scratch/rht9410/jtd_data/barronk-imconfessin-reidrlewisv-1991-ac107146.wav,270,271,68,73,0.165,ok,0.9575289575289576,0.8940311227761402,1.0,0.9613899613899614,0.8532818532818532,0.9575289575289576,0.8532818532818532,0.9575289575289576,0.5350474357525875,0.8270676691729324,0.7669324591531815,1.0,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.7226451113720289,4
barronk-imeanyou-carterrcobhamb-2003-689d29d1,/scratch/rht9410/jtd_data/barronk-imeanyou-carterrcobhamb-2003-689d29d1.wav,640,640,160,160,0.23,ok,1.0,0.9620884243570874,1.0,1.0,1.0,1.0,1.0,1.0,0.5739555252274163,1.0,0.9640466533893334,1.0,1.0,1.0,1.0,1.0,1.0,0.8480962569162867,4
barronk-iveneverbeeninlove-mrazgrileyb-2009-3949b9be,/scratch/rht9410/jtd_data/barronk-iveneverbeeninlove-mrazgrileyb-2009-3949b9be.wav,380,380,95,109,0.167,ok,1.0,0.933272144542746,1.0,1.0,1.0,1.0,1.0,1.0,0.5122919296092111,0.9479166666666669,0.911360309903762,0.0,0.900990099009901,0.4653465346534653,0.7920792079207921,0.4653465346534653,0.7920792079207921,0.7758905051280425,4
barronk-jackieing-reidrlewisv-1991-6e5f5469,/scratch/rht9410/jtd_data/barronk-jackieing-reidrlewisv-1991-6e5f5469.wav,1162,1167,290,374,0.305,ok,0.9829172141918529,0.8754736813319497,0.0,0.9545454545454546,0.083041958041958,0.8688811188811189,0.083041958041958,0.8688811188811189,0.4132494057467288,0.585139318885449,0.5267130538011284,0.0,0.5414364640883977,0.0939226519337016,0.3591160220994475,0.0939226519337016,0.3591160220994475,0.3615955287819431,4
barronk-lemuria-reidrwaitsf-1984-cc871405,/scratch/rht9410/jtd_data/barronk-lemuria-reidrwaitsf-1984-cc871405.wav,511,938,128,302,0.217,ok,0.6979388770433547,0.6209223429036692,0.0,0.545054945054945,0.0417582417582417,0.0879120879120879,0.0417582417582417,0.5659617321248741,0.2056205706829461,0.5059665871121719,0.4449800590385858,0.0,0.4711864406779661,0.0677966101694915,0.0677966101694915,0.1525423728813559,0.4305084745762711,0.245800961581311,4
barronk-lunacy-kitagawakblakej-2015-89316088,/scratch/rht9410/jtd_data/barronk-lunacy-kitagawakblakej-2015-89316088.wav,382,272,95,83,0.116,ok,0.819672131147541,0.7486918858810174,0.0,0.6916666666666667,0.0527777777777777,0.3583333333333333,0.124,0.412,0.3316875898771125,0.9285714285714286,0.8922752084218789,1.0,0.8666666666666667,0.7111111111111111,0.7333333333333333,0.7111111111111111,0.7333333333333333,0.7550342939766257,4
barronk-minorblues-mrazgrileyb-2009-3fb01967,/scratch/rht9410/jtd_data/barronk-minorblues-mrazgrileyb-2009-3fb01967.wav,236,236,59,76,0.152,ok,0.995575221238938,0.914813295478978,1.0,1.0,1.0,1.0,1.0,1.0,0.5717383102918713,0.8702290076335879,0.8208919891193142,0.0,0.7702702702702703,0.3783783783783784,0.5945945945945946,0.3783783783783784,0.5945945945945946,0.6978438703055432,4
barronk-minority-reidrlewisv-1991-a24db33e,/scratch/rht9410/jtd_data/barronk-minority-reidrlewisv-1991-a24db33e.wav,1016,1017,254,267,0.279,ok,0.9909547738693468,0.8787806166490189,0.0,0.964824120603015,0.0562814070351758,0.8673366834170855,0.0562814070351758,0.8673366834170855,0.403730051351976,0.962671905697446,0.9123865432775328,1.0,0.9540229885057472,0.3409961685823754,0.9003831417624522,0.3409961685823754,0.9003831417624522,0.7375046735719083,4
barronk-myonesininlife-reidrwaitsf-1984-30895614,/scratch/rht9410/jtd_data/barronk-myonesininlife-reidrwaitsf-1984-30895614.wav,255,255,64,64,0.503,ok,1.0,0.921436986034962,1.0,1.0,1.0,1.0,1.0,1.0,0.5745061568836285,1.0,0.9128450246885852,1.0,1.0,1.0,1.0,1.0,1.0,0.8953669619760426,4
barronk-onefingersnap-hadenchaynesr-1994-7173a1c0,/scratch/rht9410/jtd_data/barronk-onefingersnap-hadenchaynesr-1994-7173a1c0.wav,1115,1080,279,279,0.78,ok,0.9842300556586272,0.916330999439561,1.0,0.9662100456621004,0.0767123287671232,0.891324200913242,0.0767123287671232,0.891324200913242,0.463119048787572,1.0,0.9551624348881852,1.0,1.0,1.0,1.0,1.0,1.0,0.8324079324534651,4
barronk-outofnowhere-carterrcobhamb-2003-5ef86b93,/scratch/rht9410/jtd_data/barronk-outofnowhere-carterrcobhamb-2003-5ef86b93.wav,377,377,94,94,0.171,ok,0.9833333333333332,0.9317344462347568,1.0,0.9805555555555556,0.725,0.9722222222222222,0.725,0.9722222222222222,0.527702899959391,0.9888888888888888,0.9319169622249638,1.0,1.0,1.0,1.0,1.0,1.0,0.8049042417249647,4
barronk-prayer-kitagawakblakej-2015-2e27b226,/scratch/rht9410/jtd_data/barronk-prayer-kitagawakblakej-2015-2e27b226.wav,159,185,53,55,0.125,ok,0.909657320872274,0.8275568227305644,0.0,0.8554913294797688,0.3294797687861271,0.6994219653179191,0.3294797687861271,0.6994219653179191,0.3515970387788785,0.98,0.9153864170963764,0.0,0.9607843137254902,0.8235294117647058,0.9411764705882352,0.8235294117647058,0.9411764705882352,0.7684788912423594,3
barronk-rhythmaning-williamsbrileyb-1982-d3ac958f,/scratch/rht9410/jtd_data/barronk-rhythmaning-williamsbrileyb-1982-d3ac958f.wav,1559,1494,389,446,0.442,ok,0.9644400132934532,0.866084464951756,0.0,0.9160702667534156,0.0468445022771633,0.7891997397527651,0.0468445022771633,0.7891997397527651,0.3532570411854874,0.7688564476885644,0.7332426564607671,0.0,0.7442922374429224,0.1506849315068493,0.632420091324201,0.1506849315068493,0.632420091324201,0.5436971217887018,4
barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,/scratch/rht9410/jtd_data/barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6.wav,246,246,61,64,0.118,ok,1.0,0.9385403224799216,1.0,1.0,1.0,1.0,1.0,1.0,0.6457626336077238,0.9743589743589745,0.9166858783351188,1.0,0.95,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.7638556760160164,4
barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,/scratch/rht9410/jtd_data/barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e.wav,377,378,125,135,0.241,ok,1.0,0.942615298325,1.0,1.0,1.0,1.0,1.0,1.0,0.6006919349408436,0.8695652173913043,0.8187993263134654,0.0,0.8396946564885496,0.3358778625954198,0.7175572519083969,0.3358778625954198,0.7175572519083969,0.6770449051098343,3
barronk-stellabystarlight-carterrcobhamb-2003-63b7639c,/scratch/rht9410/jtd_data/barronk-stellabystarlight-carterrcobhamb-2003-63b7639c.wav,479,404,119,120,0.251,ok,0.9084588644264197,0.8309113402534545,1.0,0.8433476394849786,0.2660944206008583,0.6802575107296137,0.2660944206008583,0.6802575107296137,0.394968094782698,0.9871244635193134,0.9026153017268816,1.0,0.9914529914529916,0.9914529914529916,0.9914529914529916,0.9914529914529916,0.9914529914529916,0.7934031302543882,4
barronk-straightnochaser-williamsbrileyb-1984-e67d83d7,/scratch/rht9410/jtd_data/barronk-straightnochaser-williamsbrileyb-1984-e67d83d7.wav,813,810,204,204,0.234,ok,0.9955555555555556,0.9095559430849884,0.0,0.973384030418251,0.0950570342205323,0.8884664131812421,0.0950570342205323,0.8884664131812421,0.4679050251188358,1.0,0.9433788355363388,1.0,1.0,1.0,1.0,1.0,1.0,0.7934968982228865,4
barronk-surreywiththefringeon-drummondrrileyb-1990-e6533db7,/scratch/rht9410/jtd_data/barronk-surreywiththefringeon-drummondrrileyb-1990-e6533db7.wav,568,569,142,156,0.175,ok,0.9990850869167428,0.9373450614881051,1.0,0.9926873857404022,0.6636197440585009,0.9762340036563072,0.6636197440585009,0.9762340036563072,0.529008927107072,0.0,1.4013510090985534e-06,0.0,0.0137931034482758,0.0,0.0,0.0,0.0,0.6992998890647861,4
barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,/scratch/rht9410/jtd_data/barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a.wav,809,812,203,222,0.259,ok,0.9968374446552816,0.9375199876178754,1.0,0.9873737373737372,0.3547979797979798,0.970959595959596,0.3547979797979798,0.970959595959596,0.5154751395872282,0.9493975903614458,0.9013262185563532,1.0,0.912442396313364,0.3778801843317972,0.8617511520737328,0.3778801843317972,0.8617511520737328,0.700200479767881,4
barronk-theonlyone-drummondrrileyb-1990-724c953d,/scratch/rht9410/jtd_data/barronk-theonlyone-drummondrrileyb-1990-724c953d.wav,507,507,127,127,0.207,ok,1.0,0.9717119706750568,1.0,1.0,1.0,1.0,1.0,1.0,0.6270963456577031,1.0,0.9741507238073768,1.0,1.0,1.0,1.0,1.0,1.0,0.9093456759987204,4
barronk-theonlyone-drummondrrileyb-1996-2d0f261a,/scratch/rht9410/jtd_data/barronk-theonlyone-drummondrrileyb-1996-2d0f261a.wav,1019,965,255,260,0.375,ok,0.9620901639344264,0.9263203415249094,1.0,0.93419740777667,0.7886340977068793,0.8803589232303091,0.7886340977068793,0.8803589232303091,0.559002224102207,0.8954635108481261,0.8649384427317607,1.0,0.8984375,0.8828125,0.8828125,0.8828125,0.8828125,0.7648647983557425,4
barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,/scratch/rht9410/jtd_data/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e.wav,882,885,221,221,0.311,ok,0.8742791234140717,0.7843154831943858,1.0,0.8515535097813579,0.4418872266973532,0.8262370540851554,0.4418872266973532,0.8262370540851554,0.3022946999216112,0.4942263279445727,0.4659814811630917,1.0,0.576036866359447,0.4608294930875576,0.5529953917050692,0.4608294930875576,0.5529953917050692,0.3240089102306464,4
barronk-timetogo-kitagawakbladeb-2003-b45e15af,/scratch/rht9410/jtd_data/barronk-timetogo-kitagawakbladeb-2003-b45e15af.wav,627,636,157,168,0.167,ok,0.9794238683127572,0.8292423482478374,0.0,0.8986928104575164,0.1813725490196078,0.7026143790849673,0.1813725490196078,0.7026143790849673,0.3585241496470164,0.6389776357827477,0.6030322830659969,1.0,0.6296296296296297,0.4012345679012346,0.5987654320987654,0.4012345679012346,0.5987654320987654,0.4828359544097161,4
barronk-timewas-williamsbrileyb-1984-e12dbc39,/scratch/rht9410/jtd_data/barronk-timewas-williamsbrileyb-1984-e12dbc39.wav,898,891,224,240,0.303,ok,0.9897260273972602,0.9463063813876844,1.0,0.9840728100113766,0.8794084186575654,0.9772468714448236,0.8794084186575654,0.9772468714448236,0.5062373471452434,0.9427312775330396,0.9116142962919866,1.0,0.9191489361702128,0.4297872340425532,0.851063829787234,0.4297872340425532,0.851063829787234,0.7954209964059901,4
barronk-timewastake2-williamsbrileyb-1984-9754814e,/scratch/rht9410/jtd_data/barronk-timewastake2-williamsbrileyb-1984-9754814e.wav,382,382,96,96,0.158,ok,1.0,0.9149407577966346,1.0,1.0,1.0,1.0,1.0,1.0,0.6054660637759397,1.0,0.9383166129955997,1.0,1.0,1.0,1.0,1.0,1.0,0.8094120707513043,4
barronk-toneforjoansbones-drummondrrileyb-1990-9fa204af,/scratch/rht9410/jtd_data/barronk-toneforjoansbones-drummondrrileyb-1990-9fa204af.wav,349,349,87,88,0.145,ok,1.0,0.9595186279649734,1.0,1.0,1.0,1.0,1.0,1.0,0.5698967490792752,1.0,0.9545275965853638,1.0,1.0,1.0,1.0,1.0,1.0,0.8511317467311463,4
barronk-tourdeforce-carterrcobhamb-2003-9d613861,/scratch/rht9410/jtd_data/barronk-tourdeforce-carterrcobhamb-2003-9d613861.wav,727,728,182,188,0.283,ok,0.9964862965565706,0.9415825169668576,1.0,0.99438202247191,0.5393258426966292,0.9845505617977528,0.5393258426966292,0.9845505617977528,0.5328835271739756,0.977900552486188,0.9237122384022356,1.0,0.9619565217391304,0.6793478260869565,0.9293478260869564,0.6793478260869565,0.9293478260869564,0.7771157755121636,4
barronk-wellyouneednt-drummondrrileyb-1996-fbe7467b,/scratch/rht9410/jtd_data/barronk-wellyouneednt-drummondrrileyb-1996-fbe7467b.wav,1775,1642,443,444,0.514,ok,0.9605692262081236,0.895203794058819,1.0,0.9241300627495722,0.1100969766115231,0.8317170564746149,0.1100969766115231,0.8317170564746149,0.455099596969163,0.5176738882554163,0.4988991163779468,1.0,0.5170842824601367,0.4988610478359909,0.5011389521640092,0.4988610478359909,0.5011389521640092,0.5702277724657886,4
barronk-youdontknowwhatlove-drummondrrileyb-1996-15956096,/scratch/rht9410/jtd_data/barronk-youdontknowwhatlove-drummondrrileyb-1996-15956096.wav,874,670,218,173,0.473,ok,0.5770491803278688,0.5403365272301636,0.0,0.5115740740740741,0.0208333333333333,0.2743055555555556,0.0208333333333333,0.2743055555555556,0.2962706704960938,0.1602067183462532,0.1487360142968933,0.0,0.324074074074074,0.0138888888888888,0.0787037037037037,0.013953488372093,0.0787037037037037,0.2024595161569727,4
bleyp-52ndstreettheme-cranshawbcopelandk-1989-c34357dd,/scratch/rht9410/jtd_data/bleyp-52ndstreettheme-cranshawbcopelandk-1989-c34357dd.wav,272,268,68,83,0.109,ok,0.970178926441352,0.927610148425422,1.0,0.9565217391304348,0.7944664031620553,0.9446640316205532,0.7944664031620553,0.9446640316205532,0.4503178284802027,0.0,1.8030064703381073e-08,0.0,0.0126582278481012,0.0,0.0,0.0126582278481012,0.0126582278481012,0.6032084903759688,4
bleyp-aarp-andersonjhirshfieldj-1997-3ac3e7bd,/scratch/rht9410/jtd_data/bleyp-aarp-andersonjhirshfieldj-1997-3ac3e7bd.wav,577,579,144,182,0.265,ok,0.9813664596273292,0.9416316375005,1.0,0.9804964539007092,0.950354609929078,0.9787234042553192,0.950354609929078,0.9787234042553192,0.5613903578627012,0.1630094043887147,0.1579058885573633,0.0,0.146067415730337,0.0112359550561797,0.0168539325842696,0.3202247191011236,0.5842696629213483,0.5694440534362053,4
bleyp-allthethingsyouare-lundgaardjhartb-1985-258273cb,/scratch/rht9410/jtd_data/bleyp-allthethingsyouare-lundgaardjhartb-1985-258273cb.wav,239,166,60,60,0.115,ok,0.8063660477453581,0.7610184094172786,1.0,0.6755555555555556,0.3244444444444444,0.3511111111111111,0.3244444444444444,0.4802631578947368,0.4681729507206645,1.0,0.9557082808668762,1.0,1.0,1.0,1.0,1.0,1.0,0.8312501296599546,4
bleyp-aroundagain-swallowslap-1963-ad8c2877,/scratch/rht9410/jtd_data/bleyp-aroundagain-swallowslap-1963-ad8c2877.wav,312,276,78,119,0.106,ok,0.5865209471766849,0.4775493925080912,0.0,0.4982935153583617,0.1092150170648464,0.3583617747440273,0.1092150170648464,0.3583617747440273,0.0807053560311887,0.1925133689839572,0.161341291451147,0.0,0.3245614035087719,0.0350877192982456,0.0701754385964912,0.0526315789473684,0.1578947368421052,0.0900503957248763,4
bleyp-blackandblue-lundgaardjhartb-1985-ecb8000c,/scratch/rht9410/jtd_data/bleyp-blackandblue-lundgaardjhartb-1985-ecb8000c.wav,127,127,32,49,0.076,ok,1.0,0.9445281728285558,1.0,1.0,1.0,1.0,1.0,1.0,0.5672541184449547,0.742857142857143,0.7035614361384201,0.0,0.6190476190476191,0.2619047619047619,0.2857142857142857,0.2619047619047619,0.2857142857142857,0.59759554963847,4
bleyp-bluesforjosh-hadencmotianp-1990-e34261bc,/scratch/rht9410/jtd_data/bleyp-bluesforjosh-hadencmotianp-1990-e34261bc.wav,301,302,75,87,0.198,ok,0.9982847341337908,0.915459547541486,1.0,0.9965753424657534,0.9965753424657534,0.9965753424657534,0.9965753424657534,0.9965753424657534,0.6247469478849348,0.8571428571428571,0.8050236957676727,0.0,0.8048780487804879,0.4024390243902439,0.6951219512195121,0.4024390243902439,0.6951219512195121,0.7825468719555883,4
bleyp-blueswaltz-lundgaardjhartb-1985-e7d9851f,/scratch/rht9410/jtd_data/bleyp-blueswaltz-lundgaardjhartb-1985-e7d9851f.wav,180,180,60,102,0.135,ok,1.0,0.9217100353099732,1.0,1.0,1.0,1.0,1.0,1.0,0.6274397324374184,0.6838709677419356,0.6303033222794631,0.0,0.5408163265306123,0.1020408163265306,0.2551020408163265,0.1020408163265306,0.2551020408163265,0.5638716801111688,3
bleyp-bolivarblues-lundgaardjhartb-1985-aeb64f38,/scratch/rht9410/jtd_data/bleyp-bolivarblues-lundgaardjhartb-1985-aeb64f38.wav,237,193,59,92,0.109,ok,0.904645476772616,0.8091848085824423,1.0,0.8258928571428571,0.4330357142857143,0.6517857142857143,0.4330357142857143,0.6517857142857143,0.4381042848860643,0.3636363636363637,0.3282586983172071,0.0,0.2988505747126437,0.0229885057471264,0.057471264367816,0.0229885057471264,0.057471264367816,0.4112638034197658,4
bleyp-compassion-andersonjhirshfieldj-1997-4bdba47d,/scratch/rht9410/jtd_data/bleyp-compassion-andersonjhirshfieldj-1997-4bdba47d.wav,733,730,183,190,0.348,ok,0.9610027855153204,0.9131398962417224,1.0,0.9583333333333334,0.2861111111111111,0.9555555555555556,0.2861111111111111,0.9555555555555556,0.4945157067074754,0.2833787465940054,0.2654654667424181,1.0,0.2941176470588235,0.2887700534759358,0.2887700534759358,0.2887700534759358,0.2887700534759358,0.3768785051280104,4
bleyp-iwishiknew-lundgaardjhartb-1985-246ee27b,/scratch/rht9410/jtd_data/bleyp-iwishiknew-lundgaardjhartb-1985-246ee27b.wav,196,154,49,50,0.113,ok,0.8936170212765957,0.8322114500609457,1.0,0.8076923076923077,0.6098901098901099,0.6098901098901099,0.6098901098901099,0.6098901098901099,0.4457078972733059,0.989010989010989,0.92743352434737,1.0,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.7748638610054778,4
bleyp-ladybird-cranshawbcopelandk-1989-8dfc386a,/scratch/rht9410/jtd_data/bleyp-ladybird-cranshawbcopelandk-1989-8dfc386a.wav,385,385,96,110,0.17,ok,1.0,0.953722005933994,1.0,1.0,1.0,1.0,1.0,1.0,0.5797929318380092,0.93,0.9004244407783071,1.0,0.8691588785046729,0.6261682242990654,0.7383177570093458,0.6261682242990654,0.7383177570093458,0.7730696514577627,4
bleyp-latingenetics-hadencmotianp-1989-dba7d082,/scratch/rht9410/jtd_data/bleyp-latingenetics-hadencmotianp-1989-dba7d082.wav,436,222,109,105,0.164,ok,0.6656050955414012,0.6263701713604694,0.0,0.5024038461538461,0.0120192307692307,0.016826923076923,0.5424528301886793,0.8915094339622641,0.4021164916465758,0.6176470588235293,0.5878943379482475,1.0,0.625,0.4807692307692308,0.4903846153846153,0.4807692307692308,0.4903846153846153,0.4462653674035993,4
bleyp-monksdream-hadencmotianp-1990-145ce714,/scratch/rht9410/jtd_data/bleyp-monksdream-hadencmotianp-1990-145ce714.wav,423,424,106,106,0.165,ok,1.0,0.9192243863850112,1.0,1.0,0.5823095823095823,0.9975429975429976,0.5823095823095823,0.9975429975429976,0.5212202068283129,1.0,0.9181987699503918,1.0,1.0,1.0,1.0,1.0,1.0,0.8011673755238743,4
bleyp-nowsthetime-cranshawbcopelandk-1989-c7e19d41,/scratch/rht9410/jtd_data/bleyp-nowsthetime-cranshawbcopelandk-1989-c7e19d41.wav,480,484,120,139,0.199,ok,0.9429494079655544,0.9017921601969064,1.0,0.9357601713062098,0.8501070663811563,0.9207708779443254,0.8501070663811563,0.9207708779443254,0.4142703063592569,0.416,0.3992161354190198,0.0,0.4444444444444444,0.2,0.3481481481481481,0.2,0.3481481481481481,0.4713606386894513,4
bleyp-rejoicing-andersonjhirshfieldj-1997-61f3f04f,/scratch/rht9410/jtd_data/bleyp-rejoicing-andersonjhirshfieldj-1997-61f3f04f.wav,712,713,178,201,0.24,ok,0.9935205183585314,0.9600081950825572,1.0,0.9899280575539569,0.9597122302158272,0.9899280575539569,0.9597122302158272,0.9899280575539569,0.5125494570577758,0.0326086956521739,0.0275482586983838,0.0,0.0360824742268041,0.0103092783505154,0.0206185567010309,0.0103092783505154,0.0206185567010309,0.5254332360253806,4
bleyp-santaclausiscomingto-lundgaardjhartb-1985-6917dfd6,/scratch/rht9410/jtd_data/bleyp-santaclausiscomingto-lundgaardjhartb-1985-6917dfd6.wav,255,229,63,68,0.109,ok,0.930648769574944,0.8643047021722984,1.0,0.8734177215189873,0.4008438818565401,0.7510548523206751,0.4008438818565401,0.7510548523206751,0.3623856283358904,0.016260162601626,0.0143495571122976,0.0,0.015625,0.0,0.0,0.0,0.0,0.6286875343006378,4
