track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain,time_signature
nicholsh-minealternate-koticktroachm-1955-0dba8262,/home/rht9410/jtd_data/nicholsh-minealternate-koticktroachm-1955-0dba8262.wav,314,314,78,88,0.366,ok,1.0,0.7714656282813419,1.0,1.0,1.0,1.0,1.0,1.0,0.5762094574998288,0.9375,0.7356283244246371,1.0,0.8823529411764706,0.611764705882353,0.7764705882352941,0.611764705882353,0.7764705882352941,0.7384429882568762,4
nicholsh-nickatts-mckibbonaroachm-1955-b39ad61b,/home/rht9410/jtd_data/nicholsh-nickatts-mckibbonaroachm-1955-b39ad61b.wav,507,508,127,138,0.206,ok,0.9927611168562566,0.6825218568552142,0.0,0.8574380165289256,0.024793388429752,0.5351239669421488,0.024793388429752,0.5351239669421488,0.5016127533961368,0.9561752988047808,0.6874239561529577,1.0,0.9307692307692308,0.7076923076923077,0.8615384615384616,0.7076923076923077,0.8615384615384616,0.7120848278936093,4
nicholsh-orseatsafari-mckibbonaroachm-1955-0aa725f0,/home/rht9410/jtd_data/nicholsh-orseatsafari-mckibbonaroachm-1955-0aa725f0.wav,605,605,151,161,0.314,ok,1.0,0.8371675242836965,1.0,1.0,0.172945205479452,0.9657534246575342,0.172945205479452,0.9657534246575342,0.5298331346344616,0.9668874172185432,0.8156645166581149,1.0,0.935897435897436,0.358974358974359,0.8717948717948718,0.358974358974359,0.8717948717948718,0.710071481423933,4
nicholsh-portraitofucha-duviviergrichmondd-1957-11ad7139,/home/rht9410/jtd_data/nicholsh-portraitofucha-duviviergrichmondd-1957-11ad7139.wav,373,373,94,116,0.264,ok,1.0,0.8813296287970239,1.0,1.0,1.0,1.0,1.0,1.0,0.5897872032642311,0.9090909090909092,0.8236967414853814,1.0,0.8333333333333334,0.6574074074074074,0.6574074074074074,0.6574074074074074,0.6574074074074074,0.7013552738270302,4
nicholsh-query-koticktroachm-1955-7d101c19,/home/rht9410/jtd_data/nicholsh-query-koticktroachm-1955-7d101c19.wav,394,396,99,143,0.212,ok,0.9986577181208054,0.7177246176571164,0.0,0.8820375335120644,0.0589812332439678,0.7158176943699732,0.0589812332439678,0.7158176943699732,0.5156109300251637,0.6869565217391305,0.5123937431228,0.0,0.583941605839416,0.2116788321167883,0.3722627737226277,0.2116788321167883,0.3722627737226277,0.4683672157326926,4
nicholsh-queryalternate-koticktroachm-1955-09767ea4,/home/rht9410/jtd_data/nicholsh-queryalternate-koticktroachm-1955-09767ea4.wav,404,406,101,147,0.21,ok,0.9986928104575163,0.7143309123335525,0.0,0.8929503916449086,0.031331592689295,0.6945169712793734,0.031331592689295,0.6945169712793734,0.4751616340996273,0.6440677966101694,0.4856317016236741,0.0,0.5957446808510638,0.1914893617021276,0.3475177304964539,0.1914893617021276,0.3475177304964539,0.4323339496132236,4
nicholsh-riffprimitif-koticktroachm-1955-d79d3ad5,/home/rht9410/jtd_data/nicholsh-riffprimitif-koticktroachm-1955-d79d3ad5.wav,124,124,31,41,0.118,ok,1.0,0.7671777871943735,0.0,1.0,0.3235294117647059,0.931372549019608,0.3235294117647059,0.931372549019608,0.5063427660831693,0.9285714285714286,0.7384283281246413,0.0,0.8666666666666667,0.7,0.7,0.7,0.7,0.6841379361809978,4
nicholsh-riffprimitifalternate-koticktroachm-1955-09499016,/home/rht9410/jtd_data/nicholsh-riffprimitifalternate-koticktroachm-1955-09499016.wav,129,130,32,35,0.121,ok,1.0,0.7227583281076397,0.0,0.9722222222222222,0.2314814814814814,0.8611111111111112,0.2314814814814814,0.8611111111111112,0.5294515593797374,0.9642857142857144,0.7098978769882521,0.0,0.9310344827586208,0.8275862068965517,0.8620689655172413,0.8275862068965517,0.8620689655172413,0.7286676854744749,4
nicholsh-scrazypad-duviviergrichmondd-1957-7e875ba2,/home/rht9410/jtd_data/nicholsh-scrazypad-duviviergrichmondd-1957-7e875ba2.wav,290,293,73,93,0.264,ok,0.8896797153024911,0.6954062276043452,1.0,0.9219858156028368,0.776595744680851,0.9113475177304964,0.776595744680851,0.9113475177304964,0.4788941766256241,0.6962025316455697,0.5621099121393989,0.0,0.6818181818181818,0.3636363636363636,0.5,0.3636363636363636,0.5,0.4898081582855958,4
nicholsh-shufflemontgomery-mckibbonablakeya-1955-05d9870f,/home/rht9410/jtd_data/nicholsh-shufflemontgomery-mckibbonablakeya-1955-05d9870f.wav,384,384,96,117,0.227,ok,1.0,0.6940215689272696,0.0,0.9696132596685084,0.0524861878453038,0.7292817679558011,0.0524861878453038,0.7292817679558011,0.5433705349943467,0.6632653061224489,0.4748876231799741,1.0,0.6132075471698113,0.4339622641509434,0.4622641509433962,0.4339622641509434,0.4622641509433962,0.5399634814891079,4
