track_id,audio_path,n_gt_beats,n_pred_beats,n_gt_downbeats,n_pred_downbeats,infer_seconds,status,beat_F-measure,beat_Cemgil,beat_Goto,beat_P-score,beat_CMLc,beat_CMLt,beat_AMLc,beat_AMLt,beat_Information gain,downbeat_F-measure,downbeat_Cemgil,downbeat_Goto,downbeat_P-score,downbeat_CMLc,downbeat_CMLt,downbeat_AMLc,downbeat_AMLt,downbeat_Information gain
evansb-makesomeonehappy-israelscwisea-1965-1863fd83,/home/rht9410/jtd_data/evansb-makesomeonehappy-israelscwisea-1965-1863fd83.wav,314,316,78,130,0.174,ok,0.9730639730639731,0.9194197091101156,1.0,0.9563758389261745,0.7516778523489933,0.9328859060402684,0.7516778523489933,0.9328859060402684,0.427252287583244,0.7100000000000001,0.6607620803728795,0.0,0.5793650793650794,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.4818092594076515
evansb-makesomeonehappy-israelscwisea-1966-1f814ca8,/home/rht9410/jtd_data/evansb-makesomeonehappy-israelscwisea-1966-1f814ca8.wav,315,317,79,108,0.196,ok,0.9630872483221478,0.9067663327311857,1.0,0.9431438127090301,0.7491638795986622,0.919732441471572,0.7491638795986622,0.919732441471572,0.4276053890853281,0.8135593220338985,0.7633386575307863,0.0,0.7184466019417476,0.49514563106796117,0.5048543689320388,0.49514563106796117,0.5048543689320388,0.5774838042252142
evansb-midnightmood-gomezemorellm-1974-4088a0a7,/home/rht9410/jtd_data/evansb-midnightmood-gomezemorellm-1974-4088a0a7.wav,152,152,51,85,0.166,ok,1.0,0.8885723413836667,1.0,1.0,1.0,1.0,1.0,1.0,0.5768287108461326,0.6400000000000001,0.5756354665937184,0.0,0.5063291139240507,0.10126582278481013,0.20253164556962025,0.10126582278481013,0.20253164556962025,0.5029218324882041
evansb-midnightmood-gomezemorellm-1974-eeb2b914,/home/rht9410/jtd_data/evansb-midnightmood-gomezemorellm-1974-eeb2b914.wav,150,151,50,115,0.114,ok,0.9926470588235294,0.9343018667447742,1.0,0.9854014598540146,0.9854014598540146,0.9854014598540146,0.9854014598540146,0.9854014598540146,0.5686634831814343,0.5890410958904109,0.5599689998009585,0.0,0.42574257425742573,0.0297029702970297,0.0891089108910891,0.0297029702970297,0.0891089108910891,0.512341151843497
evansb-midnightmood-johnsonmlabarberaj-1980-00581d7e,/home/rht9410/jtd_data/evansb-midnightmood-johnsonmlabarberaj-1980-00581d7e.wav,176,179,59,113,0.152,ok,0.9503105590062112,0.8576335586016232,1.0,0.9320987654320988,0.30246913580246915,0.9012345679012346,0.30246913580246915,0.9012345679012346,0.39113727795342434,0.4605263157894737,0.4140611620807134,0.0,0.3673469387755102,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.061224489795918366,0.2814916632043782
evansb-milestones-lafarosmotianp-1961-a062c61a,/home/rht9410/jtd_data/evansb-milestones-lafarosmotianp-1961-a062c61a.wav,648,646,162,311,0.239,ok,0.9775641025641025,0.7954085883022326,0.0,0.9504,0.096,0.8624,0.096,0.8624,0.43398257327059886,0.6126914660831511,0.5194424144976761,1.0,0.49333333333333335,0.19333333333333333,0.21666666666666667,0.19333333333333333,0.21666666666666667,0.3839635211040248
evansb-minority-jonessjoep-1958-687403fa,/home/rht9410/jtd_data/evansb-minority-jonessjoep-1958-687403fa.wav,465,465,117,299,0.219,ok,1.0,0.9279248799114895,1.0,1.0,1.0,1.0,1.0,1.0,0.6495396674127745,0.30179028132992325,0.276012118458087,0.0,0.21505376344086022,0.0,0.0,0.0,0.0,0.3404983566851191
evansb-myheartstoodstill-chamberspjoep-1958-ad0a04fb,/home/rht9410/jtd_data/evansb-myheartstoodstill-chamberspjoep-1958-ad0a04fb.wav,617,618,154,222,0.365,ok,0.9991659716430359,0.9506514441563205,1.0,0.9983333333333333,0.9983333333333333,0.9983333333333333,0.9983333333333333,0.9983333333333333,0.46771733940181204,0.7520435967302452,0.7240501291085425,1.0,0.6359447004608295,0.2534562211981567,0.3548387096774194,0.2534562211981567,0.38461538461538464,0.6253698061034825
evansb-myheartstoodstill-israelscbunkerl-1962-e66cad51,/home/rht9410/jtd_data/evansb-myheartstoodstill-israelscbunkerl-1962-e66cad51.wav,270,270,68,148,0.235,ok,0.9979959919839679,0.8787000423712067,1.0,0.996,0.548,0.988,0.548,0.988,0.5541888180367813,0.5560975609756097,0.4909410544094319,0.0,0.3986013986013986,0.07692307692307693,0.13286713286713286,0.07692307692307693,0.13986013986013987,0.445746273187535
evansb-myheartstoodstillcomplete-peacockgmotianp-1966-f4e4b057,/home/rht9410/jtd_data/evansb-myheartstoodstillcomplete-peacockgmotianp-1966-f4e4b057.wav,251,253,62,139,0.186,ok,0.9978586723768736,0.9733604655913309,1.0,0.9957264957264957,0.9957264957264957,0.9957264957264957,0.9957264957264957,0.9957264957264957,0.5661108184189283,0.6137566137566137,0.5997257369349743,0.0,0.44274809160305345,0.12213740458015267,0.16030534351145037,0.12213740458015267,0.16030534351145037,0.5265881190189603
